name,question_1,question_2,question_4,question_5,question_6,question_7,question_8,question_9,question_10,question_11,question_12,question_13,question_14,question_15,question_16,question_17,question_18,question_19,question_20
hs4796,0,0,0,0,0,6,1,0,10,0,0,10,10,3,4,10,0,10,0
hs578,0,8,0,0,10,6,1,0,10,0,0,10,10,1,7,10,0,10,0
hs7966,2,5,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs12707,2,4,0,10,0,6,0,0,10,0,0,10,10,5,8,10,0,10,0
hs10176,0,0,0,0,0,6,0,0,10,0,0,10,10,6,6,10,0,10,0
hs14649,0,1,0,0,0,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs14399,4,6,0,10,10,6,10,10,10,10,0,0,4,8,8,10,10,10,0
hs14828,3,3,0,0,0,10,9,0,10,0,0,10,10,6,7,10,0,10,0
hs14306,6,4,10,0,10,10,9,0,10,0,0,10,10,6,8,10,0,10,0
hs3648,3,2,0,10,10,10,0,0,10,0,0,10,10,6,8,10,0,10,0
hs606,6,2,10,10,0,10,0,0,10,0,0,10,10,3,7,10,0,10,0
hs9944,7,7,0,0,10,10,0,0,10,0,0,10,10,5,5,10,0,10,0
hs14894,0,0,0,0,0,10,0,0,10,0,0,10,10,3,8,10,0,10,0
hs9698,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs14479,1,5,0,0,0,10,0,0,10,0,0,10,10,6,6,10,0,10,0
hs3242,0,0,0,0,0,10,0,0,10,0,0,10,10,3,7,10,0,10,0
hs9704,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs573,0,1,0,0,10,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs2929,0,2,0,0,10,10,0,0,10,0,0,10,10,4,5,10,0,10,0
hs2434,0,2,0,10,10,6,0,0,10,0,0,10,10,2,4,10,0,10,0
hs2643,3,9,10,0,0,4,1,0,10,0,0,10,10,1,4,10,0,10,0
hs12049,0,0,0,0,0,10,0,0,10,0,0,10,10,6,6,10,0,10,0
hs13775,0,0,0,0,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs4507,1,2,0,0,0,10,0,0,10,0,0,10,10,2,6,10,0,10,0
hs932,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs2172,0,0,0,0,0,10,0,0,10,0,0,10,10,7,7,10,0,10,0
hs3455,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs8086,0,0,0,0,0,10,0,0,10,0,0,10,10,3,5,10,0,10,0
hs12346,0,0,0,0,0,10,0,0,10,0,0,10,10,6,6,10,0,10,0
hs6240,2,7,0,0,0,5,0,0,10,0,0,10,10,10,10,10,0,10,0
hs13231,1,1,0,0,0,10,0,0,10,0,0,10,10,2,4,10,0,10,0
hs8408,0,0,0,0,0,6,1,0,10,0,0,10,10,3,3,10,0,10,0
hs5274,1,2,0,0,10,10,1,0,10,0,0,10,10,1,5,10,0,10,0
hs9090,1,1,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs12184,0,2,10,0,0,10,1,0,10,0,0,10,10,3,5,10,0,10,0
hs18787,6,8,10,10,0,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs3422,0,0,0,0,0,5,1,0,10,0,0,10,10,1,6,10,0,10,0
hs15906,0,0,0,0,0,10,1,0,10,0,0,10,10,4,5,10,0,10,0
hs10907,0,0,0,0,0,10,0,0,10,0,0,10,10,3,3,10,0,10,0
hs9163,0,0,0,0,0,6,1,0,10,0,0,10,10,4,6,10,0,10,0
hs14021,1,1,0,0,10,10,10,0,10,0,0,10,10,7,7,10,0,10,0
hs18936,1,1,10,0,0,10,10,0,10,0,0,10,10,7,7,10,0,10,0
hs7143,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs17930,0,0,0,0,0,10,0,0,10,0,0,10,10,6,8,10,0,10,0
hs16032,2,5,0,0,10,6,0,0,10,0,0,10,10,6,7,10,0,10,0
hs7962,1,1,0,0,0,10,1,0,10,0,0,10,10,4,6,10,0,10,0
hs8572,2,2,0,10,0,10,0,0,10,0,0,10,10,3,5,10,0,10,0
hs3938,0,0,0,0,0,4,0,0,10,0,0,10,10,1,4,10,0,10,0
hs5182,3,7,10,10,0,6,0,0,10,0,0,10,10,3,5,10,0,10,0
hs2288,2,2,0,10,0,10,0,0,10,0,0,10,10,2,4,10,0,10,0
hs12330,0,0,0,0,0,6,0,10,0,0,0,10,10,10,10,10,0,0,10
hs12555,1,7,0,0,0,4,1,10,10,0,0,10,3,10,10,10,0,10,10
hs1787,0,0,0,0,0,10,0,0,10,0,0,10,10,4,6,10,0,10,0
hs21526,0,0,0,0,0,10,0,0,10,0,0,10,10,6,6,10,0,10,0
hs18237,1,2,0,0,10,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs17020,2,3,0,10,0,6,1,0,10,0,0,10,10,6,7,10,0,10,0
hs16751,2,5,0,0,0,10,1,0,10,0,0,10,10,7,8,10,0,10,0
hs7429,0,0,0,0,0,10,1,0,10,0,0,10,10,1,5,10,0,10,0
hs17412,0,10,0,10,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs16940,0,10,0,10,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs16480,1,10,0,10,10,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs16768,2,5,0,10,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs21145,3,8,0,10,10,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs17402,1,10,0,10,0,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs17541,0,10,0,10,0,6,0,0,10,0,0,10,10,10,10,10,0,10,0
hs18113,4,10,0,0,0,4,0,10,0,0,0,10,0,7,7,10,0,10,10
hs15512,0,0,0,0,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs2783,1,1,10,0,0,10,0,0,10,0,0,10,10,3,6,10,0,10,0
hs2432,0,0,0,0,0,10,0,0,10,0,0,10,10,7,7,10,0,10,0
hs20682,0,8,0,10,0,4,7,0,10,0,0,10,10,10,10,10,0,10,0
hs20611,1,2,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs8921,1,2,0,0,0,6,0,0,10,0,0,10,10,7,8,10,0,10,0
hs17794,1,6,0,0,10,5,0,0,10,0,0,10,10,10,10,10,0,10,0
hs4220,0,0,0,0,0,10,0,0,10,0,0,10,10,7,8,10,0,10,0
hs10485,1,3,10,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs2966,6,7,10,0,10,10,0,0,10,0,0,10,10,3,7,10,0,10,0
hs6190,4,1,10,10,10,10,1,0,10,0,0,10,10,7,8,10,0,10,0
hs37,0,0,0,0,0,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs15827,1,6,0,0,0,5,0,0,10,0,0,10,10,4,7,10,0,10,0
hs11165,1,1,0,10,0,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs14487,2,3,0,10,10,10,0,0,10,0,0,10,10,5,8,10,0,10,0
hs14279,2,4,0,10,10,10,0,0,10,0,0,10,10,5,8,10,0,10,0
hs9523,0,1,0,0,0,10,0,0,10,0,0,10,10,6,6,10,0,10,0
hs4907,0,0,0,0,0,6,0,0,10,0,0,10,10,0,7,10,0,10,0
hs18565,0,4,10,0,0,10,1,0,10,0,0,10,10,6,7,10,0,10,0
hs16355,0,0,0,0,0,6,7,0,10,0,0,10,10,8,8,10,0,10,0
hs6394,3,2,0,0,10,5,0,0,10,0,0,10,10,6,7,10,0,10,0
hs20818,7,9,0,10,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs8141,1,2,0,0,0,10,0,0,10,0,0,10,10,1,5,10,0,10,0
hs7665,1,1,0,0,0,6,1,0,10,0,0,10,10,5,6,10,0,10,0
hs8134,1,1,0,0,0,10,0,0,10,0,0,10,10,1,5,10,0,10,0
hs8071,2,3,0,0,0,10,0,0,10,0,0,10,10,2,5,10,0,10,0
hs7495,1,1,0,0,0,10,0,0,10,0,0,10,10,1,6,10,0,10,0
hs709,0,1,10,0,0,6,0,0,10,0,0,10,10,0,3,10,0,10,0
hs12553,1,6,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs1775,0,0,0,0,0,10,0,0,10,0,0,10,10,0,4,10,0,10,0
hs2816,5,6,0,0,0,5,1,0,10,0,0,10,10,0,5,10,0,10,0
hs3752,3,10,0,0,0,6,0,0,10,0,0,10,10,1,5,10,0,10,0
hs15547,0,10,0,0,0,4,0,10,0,0,0,10,0,5,6,10,0,10,10
hs1922,5,0,0,10,10,10,0,0,10,0,0,10,10,0,4,10,0,10,0
hs7375,0,0,0,0,0,6,0,0,10,0,0,10,10,3,6,10,0,10,0
hs2876,0,4,0,10,0,10,0,0,10,0,0,10,10,3,6,10,0,10,0
hs11791,0,0,0,0,0,6,1,0,10,0,0,10,10,3,6,10,0,10,0
hs15726,2,8,0,0,0,5,0,0,10,0,0,10,10,10,10,10,0,10,0
hs12492,2,7,0,10,10,10,0,0,10,0,0,10,10,3,5,10,0,10,0
hs1675,1,0,10,0,0,10,0,0,10,0,0,10,10,1,7,10,0,10,0
hs18528,1,4,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs14257,1,5,10,0,0,10,0,0,10,0,0,10,10,3,5,10,0,10,0
hs18640,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs21512,3,5,0,0,10,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs2012,2,5,0,0,10,5,0,0,10,0,0,10,10,1,4,10,0,10,0
hs2193,2,4,0,0,0,10,0,0,10,0,0,10,10,1,5,10,0,10,0
hs6669,3,0,0,0,10,10,0,0,10,0,0,10,10,6,7,10,0,10,0
hs13890,1,5,0,0,10,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs12043,2,6,0,0,0,6,1,0,10,0,0,10,10,2,6,10,0,10,0
hs12200,2,6,0,0,10,6,1,0,10,0,0,10,10,2,7,10,0,10,0
hs21393,0,2,0,10,0,3,7,0,10,0,0,10,10,8,8,10,0,10,0
hs15287,1,1,0,10,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs18658,0,0,0,0,0,10,1,0,10,0,0,10,10,5,5,10,0,10,0
hs12011,0,0,0,0,0,10,1,0,10,0,0,10,10,7,7,10,0,10,0
hs2468,0,1,0,0,0,10,1,0,10,0,0,10,10,1,2,10,0,10,0
hs12264,1,1,0,0,10,10,0,0,10,0,0,10,10,4,5,10,0,10,0
hs9736,2,8,0,0,0,6,1,0,10,0,0,10,10,4,7,10,0,10,0
hs9815,0,5,0,0,0,6,0,0,10,0,0,10,10,2,7,10,0,10,0
hs11248,0,0,0,0,0,6,0,0,10,0,0,10,10,7,8,10,0,10,0
hs7895,0,0,0,0,10,10,1,0,10,0,0,10,10,2,2,10,0,10,0
hs3865,2,5,0,0,10,6,0,0,10,0,0,10,10,3,5,10,0,10,0
hs21584,4,4,10,0,10,10,1,0,10,0,0,10,10,6,6,10,0,10,0
hs7987,1,0,0,0,0,10,0,0,10,0,0,10,10,1,4,10,0,10,0
hs11633,1,1,0,0,10,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs7611,1,0,10,0,0,10,1,0,10,0,0,10,10,3,5,10,0,10,0
hs5585,1,0,0,0,10,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs2849,0,1,0,0,0,10,0,0,10,0,0,10,10,5,5,10,0,10,0
hs9167,0,0,0,0,0,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs12585,0,2,0,0,0,10,0,0,10,0,0,10,10,5,8,10,0,10,0
hs18068,0,5,0,0,0,5,0,10,0,0,0,10,5,7,7,10,0,10,10
hs14250,0,0,0,0,0,10,0,0,10,0,0,10,10,4,7,10,0,10,0
hs1424,0,2,0,0,0,10,1,0,10,0,0,10,10,1,7,10,0,10,0
hs3896,1,1,0,0,10,10,0,0,10,0,0,10,10,0,0,10,0,10,0
hs5121,1,5,0,0,0,5,0,10,0,0,0,10,5,7,8,10,0,10,10
hs1757,0,0,0,0,0,10,0,0,10,0,0,10,10,0,4,10,0,10,0
hs10172,0,0,0,0,0,10,0,0,10,0,0,10,10,1,5,10,0,10,0
hs10717,0,0,0,0,0,6,0,0,10,0,0,10,10,6,6,10,0,10,0
hs15549,0,0,0,0,0,10,0,0,10,0,0,10,10,6,7,10,0,10,0
hs580,1,1,0,0,10,6,1,0,10,0,0,10,10,5,7,10,0,10,0
hs18360,3,8,0,0,0,6,0,0,10,0,0,10,10,5,5,10,0,10,0
hs16884,1,1,0,0,0,10,0,0,10,0,0,10,10,6,6,10,0,10,0
hs16279,0,1,0,0,0,10,0,0,10,0,0,10,10,6,6,10,0,10,0
hs19121,0,1,0,0,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs16010,0,3,0,0,10,4,7,0,10,0,0,10,10,7,7,10,0,10,0
hs8281,3,7,0,10,0,4,0,10,0,0,0,10,3,10,10,10,0,10,10
hs18879,3,10,0,0,0,5,0,0,10,0,0,10,10,10,10,10,0,10,0
hs11623,0,2,0,0,10,10,1,0,10,0,0,10,10,5,7,10,0,10,0
hs14347,0,4,0,0,0,4,1,0,10,0,0,10,10,7,7,10,0,10,0
hs10291,0,1,0,0,0,6,1,0,10,0,0,10,10,2,5,10,0,10,0
hs10582,0,0,0,10,0,10,1,0,10,0,0,10,10,2,7,10,0,10,0
hs7184,5,4,10,0,0,10,0,0,10,0,0,10,10,3,4,10,0,10,0
hs3741,0,0,0,0,0,10,1,0,10,0,0,10,10,4,7,10,0,10,0
hs4212,1,3,0,0,0,6,0,0,10,0,0,10,10,2,5,10,0,10,0
hs4396,0,0,0,0,0,10,0,0,10,0,0,10,10,2,3,10,0,10,0
hs4451,0,0,0,0,0,10,0,0,10,0,0,10,10,2,5,10,0,10,0
hs16587,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs16910,0,0,0,0,0,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs9634,2,8,0,0,0,4,1,10,10,0,0,10,2,1,3,10,0,10,10
hs5492,0,0,0,0,0,10,0,0,10,0,0,10,10,4,4,10,0,10,0
hs10694,0,0,0,0,0,10,0,0,10,0,0,10,10,4,6,10,0,10,0
hs6184,0,0,0,0,0,10,0,0,10,0,0,10,10,4,7,10,0,10,0
hs9064,0,3,0,0,0,4,1,0,10,0,0,10,10,2,6,10,0,10,0
hs13165,0,0,0,0,0,4,1,10,10,0,0,10,10,10,10,10,0,0,0
hs4970,2,6,0,0,0,6,1,0,10,0,0,10,10,7,7,10,0,10,0
hs10612,0,0,0,0,0,10,0,0,10,0,0,10,10,6,8,10,0,10,0
hs6521,3,1,10,10,0,6,0,0,10,0,0,10,10,0,3,10,0,10,0
hs7810,0,2,0,0,0,10,1,0,10,0,0,10,10,5,7,10,0,10,0
hs6498,1,2,0,0,0,10,0,0,10,0,0,10,10,1,3,10,0,10,0
hs18953,1,0,10,10,0,10,1,0,10,0,0,10,10,7,7,10,0,10,0
hs105,0,0,0,0,0,10,0,0,10,0,0,10,10,0,6,10,0,10,0
hs7042,0,0,0,0,0,10,0,0,10,0,0,10,10,3,3,10,0,10,0
hs4889,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs2015,3,7,0,0,10,10,0,0,10,0,0,10,10,6,7,10,0,10,0
hs8442,0,0,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs8155,1,10,0,0,0,5,1,0,10,0,0,10,10,2,4,10,0,10,0
hs17324,0,0,0,0,0,10,1,0,10,0,0,10,10,4,7,10,0,10,0
hs11523,0,0,0,0,0,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs4649,0,0,0,0,0,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs8309,0,0,10,0,0,10,0,0,10,0,0,10,10,4,7,10,0,10,0
hs10791,1,5,0,0,0,5,1,0,10,0,0,10,10,10,10,10,0,10,0
hs7599,1,2,0,0,0,5,1,0,10,0,0,10,10,5,6,10,0,10,0
hs21513,0,1,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs9620,1,0,0,10,0,10,0,0,10,0,0,10,10,7,8,10,0,10,0
hs3724,0,1,0,0,0,10,0,0,10,0,0,10,10,0,1,10,0,10,0
hs1334,4,7,10,10,10,10,0,0,10,0,0,10,10,0,6,10,0,10,0
hs11393,2,2,0,10,0,10,0,0,10,0,0,10,10,1,7,10,0,10,0
hs7336,0,0,0,0,0,10,0,0,10,0,0,10,10,1,7,10,0,10,0
hs9824,1,5,0,0,0,5,1,0,10,0,0,10,10,3,7,10,0,10,0
hs3478,0,0,0,0,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs2285,0,0,0,0,0,10,0,0,10,0,0,10,10,2,7,10,0,10,0
hs7847,1,0,10,0,0,10,0,0,10,0,0,10,10,4,6,10,0,10,0
hs8249,1,1,10,0,0,10,0,0,10,0,0,10,10,3,5,10,0,10,0
hs3933,0,0,0,0,0,10,0,0,10,0,0,10,10,4,6,10,0,10,0
hs4130,1,4,0,0,0,6,1,0,10,0,0,10,10,2,7,10,0,10,0
hs4312,1,3,10,0,0,10,0,0,10,0,0,10,10,7,7,10,0,10,0
hs6243,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs4231,0,0,0,0,0,10,0,0,10,0,0,10,10,1,7,10,0,10,0
hs17773,0,0,10,0,0,10,0,0,10,0,0,10,10,5,8,10,0,10,0
hs19211,0,5,0,0,0,10,1,0,10,0,0,10,10,6,7,10,0,10,0
hs21104,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs19461,0,0,0,0,0,10,0,0,10,0,0,10,10,5,5,10,0,10,0
hs19460,0,3,0,0,0,6,1,0,10,0,0,10,10,7,7,10,0,10,0
hs15582,0,0,0,0,0,10,0,0,10,0,0,10,10,7,7,10,0,10,0
hs2471,0,5,0,0,0,5,1,0,10,0,0,10,10,6,7,10,0,10,0
hs7678,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs4462,0,0,0,0,0,10,0,0,10,0,0,10,10,2,4,10,0,10,0
hs7939,0,0,0,0,0,6,0,0,10,0,0,10,10,7,7,10,0,10,0
hs6157,0,2,0,0,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs15616,0,0,0,0,0,10,0,0,10,0,0,10,10,4,7,10,0,10,0
hs21543,9,9,0,10,10,10,0,0,10,0,0,10,10,7,8,10,0,10,0
hs9287,1,2,0,0,0,6,0,0,10,0,0,10,10,6,7,10,0,10,0
hs20680,1,2,10,10,10,5,0,10,0,0,0,10,8,10,10,10,0,10,10
hs7347,0,1,10,0,0,5,0,0,10,0,0,10,10,3,7,10,0,10,0
hs10242,0,0,0,0,0,10,1,0,10,0,0,10,10,4,7,10,0,10,0
hs4497,0,0,0,0,0,10,1,0,10,0,0,10,10,0,2,10,0,10,0
hs12873,0,0,0,0,0,5,0,0,10,0,0,10,10,3,7,10,0,10,0
hs11669,0,0,0,0,10,5,0,0,10,0,0,10,10,3,7,10,0,10,0
hs14097,0,1,0,0,0,6,0,0,10,0,0,10,10,4,8,10,0,10,0
hs10965,0,0,0,0,0,10,0,0,10,0,0,10,10,3,7,10,0,10,0
hs20005,0,1,0,10,0,10,1,0,10,0,0,10,10,7,7,10,0,10,0
hs1776,0,0,0,0,0,4,1,0,10,0,0,10,10,4,4,10,0,10,0
hs13349,1,5,0,0,10,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs11968,1,2,10,0,0,10,1,0,10,0,0,10,10,5,5,10,0,10,0
hs9907,0,2,0,0,0,5,1,0,10,0,0,10,10,4,6,10,0,10,0
hs7989,0,0,0,0,0,10,1,0,10,0,0,10,10,5,8,10,0,10,0
hs13375,6,3,0,10,10,10,0,0,10,0,0,10,10,5,5,10,0,10,0
hs16857,4,10,0,0,0,6,0,0,10,0,0,10,10,10,10,10,0,10,0
hs12370,0,2,0,0,0,10,0,0,10,0,0,10,10,3,5,10,0,10,0
hs374,0,0,0,0,0,10,0,0,10,0,0,10,10,0,2,10,0,10,0
hs16871,0,3,0,0,0,10,1,0,10,0,0,10,10,5,7,10,0,10,0
hs19234,3,4,0,0,0,4,1,0,10,0,0,10,10,7,7,10,0,10,0
hs6527,0,1,0,0,0,6,1,0,10,0,0,10,10,7,7,10,0,10,0
hs18753,5,4,0,0,0,10,1,0,10,0,0,10,10,7,7,10,0,10,0
hs141,0,0,0,0,0,10,1,0,10,0,0,10,10,3,6,10,0,10,0
hs20301,3,6,0,10,0,6,1,0,10,0,0,10,10,8,8,10,0,10,0
hs16790,10,2,10,10,0,6,1,0,10,0,0,10,10,4,6,10,0,10,0
hs4663,4,4,0,10,0,10,1,0,10,0,0,10,10,1,5,10,0,10,0
hs9903,2,6,0,0,0,6,1,0,10,0,0,10,10,6,7,10,0,10,0
hs16432,3,4,0,0,10,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs20985,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs20594,0,0,0,0,0,10,1,0,10,0,0,10,10,10,10,10,0,10,0
hs19323,0,0,0,0,0,6,1,0,10,0,0,10,10,10,10,10,0,10,0
hs12113,0,0,0,0,0,10,0,0,10,0,0,10,10,4,5,10,0,10,0
hs9046,0,6,0,0,0,10,1,0,10,0,0,10,10,3,3,10,0,10,0
hs8965,0,1,0,0,0,10,1,0,10,0,0,10,10,3,5,10,0,10,0
hs9398,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs21398,9,8,10,10,10,10,9,0,10,0,0,10,10,8,8,10,0,10,0
hs21354,8,9,10,10,0,6,10,10,10,10,0,0,1,10,10,10,10,10,0
hs20994,3,7,0,0,0,10,9,0,10,0,0,10,10,8,8,10,0,10,0
hs3156,1,1,0,0,0,10,1,0,10,0,0,10,10,0,1,10,0,10,0
hs12405,0,0,0,0,0,6,0,0,10,0,0,10,10,7,7,10,0,10,0
hs5311,0,1,0,0,10,5,1,0,10,0,0,10,10,2,2,10,0,10,0
hs19249,1,7,10,10,0,4,1,0,10,0,0,10,10,7,7,10,0,10,0
hs18265,1,3,0,0,0,4,1,0,10,0,0,10,10,7,7,10,0,10,0
hs8922,0,2,0,0,0,6,0,0,10,0,0,10,10,2,6,10,0,10,0
hs377,0,0,0,0,10,10,0,0,10,0,0,10,10,0,6,10,0,10,0
hs3974,0,0,0,0,0,6,0,10,0,0,0,10,10,10,10,10,0,10,10
hs747,0,0,0,0,0,10,0,0,10,0,0,10,10,5,6,10,0,10,0
hs9124,2,5,0,10,0,6,0,10,0,0,0,10,5,2,2,10,0,10,10
hs398,2,1,0,10,0,10,1,0,10,0,0,10,10,3,7,10,0,10,0
hs7629,2,2,0,0,0,10,0,0,10,0,0,10,10,3,7,10,0,10,0
hs8333,4,7,0,0,0,4,1,10,10,0,0,10,3,3,6,10,0,10,10
hs16644,1,6,0,10,0,5,1,0,10,0,0,10,10,6,6,10,0,10,0
hs7600,0,0,0,0,0,10,1,0,10,0,0,10,10,2,6,10,0,10,0
hs19664,0,0,0,0,0,10,1,0,10,0,0,10,10,8,8,10,0,10,0
hs9916,1,4,0,0,0,10,0,0,10,0,0,10,10,2,6,10,0,10,0
hs13450,4,3,10,0,10,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs4581,0,0,0,0,0,6,1,0,10,0,0,10,10,1,3,10,0,10,0
hs15933,2,2,0,0,10,10,0,0,10,0,0,10,10,7,7,10,0,10,0
hs6171,0,0,0,0,0,5,0,0,10,0,0,10,10,5,5,10,0,10,0
hs16510,10,8,10,10,10,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs10314,3,5,10,0,0,6,0,0,10,0,0,10,10,6,7,10,0,10,0
hs12383,9,9,10,10,10,10,0,0,10,0,0,10,10,7,8,10,0,10,0
hs2956,4,4,0,0,0,10,0,0,10,0,0,10,10,4,7,10,0,10,0
hs10137,2,2,10,0,0,10,0,0,10,0,0,10,10,1,7,10,0,10,0
hs2163,1,2,0,10,0,10,0,0,10,0,0,10,10,6,7,10,0,10,0
hs7769,0,0,0,0,0,6,0,0,10,0,0,10,10,3,6,10,0,10,0
hs18710,0,1,0,10,0,6,0,0,10,0,0,10,10,10,10,10,0,10,0
hs20599,0,0,0,0,0,10,0,0,10,0,0,10,10,10,10,10,0,10,0
hs7306,0,0,0,0,0,10,0,0,10,0,0,10,10,2,5,10,0,10,0
hs6393,0,0,0,0,0,10,0,0,10,0,0,10,10,7,8,10,0,10,0
hs18454,1,0,0,0,0,6,0,10,0,0,10,10,10,7,7,10,0,10,10
hs20954,0,1,0,0,10,6,0,10,0,0,10,10,9,6,7,10,0,10,10
hs408,0,4,0,10,10,10,0,0,10,0,0,10,10,3,7,10,0,10,0
hs17207,0,1,0,0,0,6,0,10,0,0,0,10,9,10,10,10,0,10,10
hs4300,3,2,0,0,0,5,1,0,10,0,0,10,10,2,7,10,0,10,0
hs795,0,0,0,0,0,6,0,0,10,0,0,10,10,2,7,10,0,10,0
hs5613,2,3,0,0,0,6,0,0,10,0,0,10,10,4,6,10,0,10,0
hs15797,4,3,10,0,10,10,1,0,10,0,0,10,10,8,8,10,0,10,0
hs8000,1,2,0,0,0,10,0,0,10,0,0,10,10,3,5,10,0,10,0
hs1120,0,0,0,0,0,10,1,0,10,0,0,10,10,7,8,10,0,10,0
hs10928,6,4,10,10,10,10,0,0,10,0,0,10,10,2,6,10,0,10,0
hs2488,1,2,0,0,10,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs5556,0,1,0,0,0,10,1,0,10,0,0,10,10,2,5,10,0,10,0
hs19930,1,10,0,0,0,10,10,0,10,0,0,10,10,10,10,10,0,10,0
hs17530,10,1,10,0,0,10,10,0,10,0,0,10,10,7,8,10,0,10,0
hs15748,0,1,0,0,10,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs7585,1,6,0,0,0,4,0,10,0,0,0,10,4,1,5,10,0,10,10
hs2203,0,2,0,0,0,10,0,0,10,0,0,10,10,8,8,10,0,10,0
hs824,2,2,0,10,0,10,0,0,10,0,0,10,10,0,5,10,0,10,0
hs9250,0,6,0,0,0,5,0,0,10,0,0,10,10,2,7,10,0,10,0
hs9181,1,4,0,10,10,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs12349,0,0,0,0,0,10,1,0,10,0,0,10,10,5,7,10,0,10,0
hs1372,0,0,0,0,0,10,0,0,10,0,0,10,10,0,5,10,0,10,0
hs7430,1,0,0,0,0,10,0,0,10,0,0,10,10,0,6,10,0,10,0
hs3788,0,1,0,0,0,6,1,0,10,0,0,10,10,0,2,10,0,10,0
hs11684,1,4,0,0,0,5,1,0,10,0,0,10,10,6,8,10,0,10,0
hs9499,0,2,0,0,0,4,1,10,10,0,0,10,8,6,7,10,0,10,10
hs3051,2,1,0,0,0,10,1,0,10,0,0,10,10,1,1,10,0,10,0
hs4601,4,4,0,10,0,10,1,0,10,0,0,10,10,1,6,10,0,10,0
hs5197,3,5,0,0,0,10,0,0,10,0,0,10,10,1,5,10,0,10,0
hs4848,9,9,10,10,10,10,0,0,10,0,0,10,10,5,7,10,0,10,0
hs6710,2,3,0,0,0,10,0,0,10,0,0,10,10,2,4,10,0,10,0
hs8722,0,0,0,0,0,10,0,0,10,0,0,10,10,3,4,10,0,10,0
hs5863,1,1,0,0,0,10,0,0,10,0,0,10,10,3,3,10,0,10,0
hs8165,0,0,0,0,0,6,0,0,10,0,0,10,10,2,2,10,0,10,0
hs3998,0,0,0,0,0,10,0,0,10,0,0,10,10,4,7,10,0,10,0
hs13431,0,1,0,0,0,10,0,0,10,0,0,10,10,2,2,10,0,10,0
